SignID,Sign Class,Sub Class,Color,Background Color,Legend Color,MUTCD Number,Orientation,Overall Cond,Shape,Sign Backing Material,Sign Sheeting,Sign Legend,Sign Height,Sign Length,Sign Width,Replace Year,Pole#,Alt Sign ID,Sign Rec #,X Coordinate,Y Coordinate
3003195,School,,FY,Green,Black,S1-1,E,Good,Pentagon,Aluminum,HIP,SCHOOL,0,36,36,2019,12762,4472,7943,1024116.508,1249349.315
3003196,Warning,Supplemental Information,FY,Yellow,Black,W16-7p,E,Good,Rectangle,Aluminum,HIP,DOWNWARD DIAGONAL ARROW (PLAQUE),0,24,12,2019,12762,4473,8848,1024116.508,1249349.315
3003197,School,,WHT,White,Black,S5-2,E,Fair,Rectangle,Aluminum,HIP,END SCHOOL ZONE,0,24,30,2018,12946,4474,8047,1025735.09,1241654.843
3003198,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,nptsos,69,18,12,2018,12946,4475,6257,1025735.09,1241654.843
3003199,Regulatory,,WHT,,,,N,Good,,Aluminum,HIP,nptsos,84,18,12,2024,12986,4476,6877,1026649.455,1245884.905
3003200,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,nphtc,94,18,12,2018,13711,4477,5994,1020079.731,1251992.043
3003203,Regulatory,,WHT,,,,E,Good,,Aluminum,Other,np2t6,90,18,12,,12201,4479,4655,1020930.596,1250626.794
3003204,Regulatory,Parking,WHT,White,Red,R7-8,E,Good,Rectangle,Aluminum,Other,RESERVED PARKING HANDICAPPED (SYMBOL),0,12,18,,12201,4480,4324,1021480.634,1256645.903
3003206,Regulatory,,WHT,,,,E,Good,,Aluminum,Other,15min,90,18,12,,13521,4482,4694,1016667.247,1255482.689
3003207,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,taz,84,6,12,2018,13521,4481,4315,1016611.095,1250309.543
3003209,Regulatory,Parking,WHT,White,Red,R8-3a,E,Fair,Rectangle,Aluminum,HIP,NO PARKING,0,24,30,2018,15090,4484,4750,1016611.095,1250309.543
3003211,School,,Other,,,,E,Good,,Other,,S COLER AV,0,0,0,,16853,4486,8252,1026540.482,1243803.046
3003212,School,,Other,,,,S,Good,,Other,,WGREEN ST,0,0,0,,16853,4487,8225,1026540.482,1243803.046
3003213,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,nphtc,77,18,12,2018,8617,4488,7072,1019583.284,1247113.912
3003215,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,np2t6,81,18,12,2018,11471,4489,7317,1016778.766,1257886.982
3003217,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,np2t6,81,18,12,2018,13421,4491,7173,1022975.773,1248910.373
3003219,School,,Other,,,,E,Good,,Other,,S BUSEY AV,0,0,0,,11037,4494,8236,1022975.773,1248910.373
3003220,School,,Other,,,,S,Good,,Other,,W GREEN ST,0,0,0,,11037,4495,8210,1024698.674,1251988.527
3003228,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,nptsos,81,18,12,2017,9789,4498,5023,1019500.562,1252359.883
3003229,Regulatory,Traffic Flow,WHT,Red,White,R1-1,E,Good,Octagon,Aluminum,HIP,STOP,0,30,30,2018,14014,4500,2815,1019500.562,1252359.883
3003231,School,,Other,,,,S,Good,,Other,,W WASHINGTON ST,0,0,0,,16710,4502,8158,1019500.562,1252359.883
3003232,School,,Other,,,,E,Good,,Other,,S RACE ST,0,0,0,,16710,4503,8120,1019500.562,1252359.883
3003233,Regulatory,Traffic Flow,WHT,Red,White,R1-1,N,Fair,Octagon,Other,HIP,STOP,0,30,30,2024,16710,4501,3243,1017639.163,1257032.911
3003235,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,nphtc,87,18,12,2017,15348,4504,5733,1016000.917,1262574.946
3003236,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,np2t6ntmtaz,76,18,12,2017,17028,4505,6002,1027410.936,1249938.562
3003237,School,,Y,Green,Black,S1-1,S,Good,Pentagon,Aluminum,HIP,SCHOOL,0,36,36,2020,15099,4506,7879,1030680.245,1254780.584
3003238,Warning,Supplemental Information,Y,Yellow,Black,W16-9p,S,Good,Rectangle,Aluminum,HIP,AHEAD (PLAQUE),0,24,12,2020,15099,4507,8994,1030680.245,1254780.584
3003239,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,np2t6ntmtaz,80,18,12,2017,10454,4508,7266,1021963.913,1248325.964
3003240,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,nphtc,104,18,12,2017,12255,4509,5237,1021963.913,1248325.964
3003241,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,np2t6ntmtaz,86,18,12,2017,12255,4510,6016,1021963.913,1248325.964
3003244,School,,Other,,,,S,Good,,Other,,W OREGON ST,0,0,0,,13043,4517,8329,1022142.864,1253152.706
3003245,School,,Other,,,,W,Good,,Other,,S RACE ST,0,0,0,,13043,4518,8313,1016490.658,1254242.554
3003246,School,,Y,Green,Black,S1-1,S,Good,Pentagon,Aluminum,HIP,SCHOOL,0,36,36,2020,13043,4514,7872,1025953.546,1249867.704
3003247,Warning,Supplemental Information,Y,Yellow,Black,W16-7p,S,Good,Rectangle,Aluminum,HIP,DOWNWARD DIAGONAL ARROW (PLAQUE),0,24,12,2020,13043,4515,8860,1020590.684,1253763.769
3003248,Warning,Supplemental Information,Y,Yellow,Black,W16-7p,N,Good,Rectangle,Aluminum,HIP,DOWNWARD DIAGONAL ARROW (PLAQUE),0,24,12,2027,13043,4516,8800,1019742.106,1248124.526
3003249,School,,Y,Green,Black,S1-1,N,Good,Pentagon,Aluminum,HIP,SCHOOL,0,36,36,2027,13043,4513,7964,1025846.239,1251885.123
3003250,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,nphtc,80,18,12,2017,14257,4519,7224,1025846.239,1251885.123
3003251,Regulatory,Parking,WHT,White,Green,R7-108,S,Good,Rectangle,Aluminum,HIP,2 HOUR PARKING  X:XX AM TO X:XX PM,0,12,18,2020,9652,4520,4268,1016931.468,1249986.157
3003252,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,np2t6ntmtaz,70,18,12,2017,9652,4521,5645,1031238.728,1256526.107
3003253,Regulatory,Parking,WHT,White,Green,R7-108,S,Good,Rectangle,Aluminum,HIP,2 HOUR PARKING  X:XX AM TO X:XX PM,0,12,18,2020,11103,4522,4256,1031238.728,1256526.107
3003254,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,np2t6ntmtaz,70,18,12,2017,11103,4523,6891,1023497.243,1247283.245
3003255,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,nphtc,78,18,12,2017,8625,4524,5236,1023497.243,1247283.245
3003260,Regulatory,Traffic Flow,WHT,Red,White,R1-1,S,Good,Octagon,Aluminum,HIP,STOP,0,30,30,2017,13163,4527,3190,1014167.152,1262655.492
3003261,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,aw,73,9,24,2017,13163,4528,3529,1016409.342,1250570.487
3003263,Regulatory,Traffic Flow,WHT,Red,White,R1-1,N,Good,Octagon,Aluminum,HIP,STOP,0,30,30,2024,9260,4529,3145,1023440.882,1254223.474
3003266,Regulatory,Lane Use Control,Other,White,Black,R3-7L,N,Good,Square,Other,,LEFT LANE MUST TURN LEFT,0,30,30,,15113,4531,4041,1016116.332,1253474.79
3003274,Regulatory,Lane Use Control,WHT,White,Black,R3-7L,S,Good,Square,Aluminum,HIP,LEFT LANE MUST TURN LEFT,0,30,30,2020,16043,4537,4028,1020461.325,1245795.797
3003279,Regulatory,Traffic Flow,WHT,Red,White,R1-1,S,Critical,Octagon,Aluminum,HIP,STOP,0,30,30,2017,12810,4542,3166,1020461.325,1245795.797
3003285,Regulatory,Traffic Flow,WHT,Red,White,R1-1,SE,Good,Octagon,Aluminum,HIP,STOP,0,30,30,2018,9364,4546,2970,1020461.325,1245795.797
3003289,Directional,,Other,,,,S,Good,,Other,,"PARKING, (L)",0,0,0,,11277,4547,1740,1016406.169,1256011.416
3003290,Directional,,Other,,,,N,Good,,Other,,"PARKING, (R)",0,0,0,,11277,4548,1752,1017131.805,1259061.965
3003294,Regulatory,Lane Use Control,WHT,White,Black,R3-7L,S,Good,Square,Aluminum,HIP,LEFT LANE MUST TURN LEFT,0,30,30,2020,11863,4550,4048,1015122.05,1257643.491
3003301,Directional,,Other,,,,N,Good,,Other,,"PARKING, (L)",0,0,0,,14508,4555,1751,1016164.79,1256377.754
3003302,Directional,,Other,,,,S,Good,,Other,,"PARKING, (R)",0,0,0,,14508,4556,1738,1014366.467,1256668.236
3003310,Regulatory,,Other,,,,N,Good,,Other,,,0,0,0,,14638,4560,4793,1016551.429,1261696.163
3003312,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,nptsos,81,18,12,2017,16787,4562,4979,1017606.716,1252064.274
3003316,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,np2t5,85,18,12,2017,12183,4566,5447,1018105.601,1250590.008
3003318,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,np2t5,86,18,12,2017,14207,4568,6899,1023688.305,1254943.671
3003322,Warning,Mass Transit,Other,Yellow,Black,W10-1,S,Good,Diamond,Other,,GRADE CROSSING ADVANCE WARNING,0,36,36,,16500,4570,8459,1020175.199,1251801.249
3003326,Regulatory,Mass Transit,Other,White,Black,R15-1,S,Good,Crossbuck,Other,,GRADE CROSSING (CROSSBUCK),0,48,9,,17055,4573,3632,1028008.034,1252488.702
3003329,Regulatory,,Other,,,,S,Good,,Other,,,0,18,12,,10849,4575,6195,1028008.034,1252488.702
3003336,Regulatory,,Other,,,,S,Good,,Other,,,0,18,12,,13605,4582,7065,1028128.88,1251824.572
3003343,Regulatory,Traffic Signal,WHT,White,Black,R10-11b,S,Good,Square,Aluminum,HIP,NO TURN ON RED,0,36,36,2020,13234,4588,2077,1023007.893,1253209.665
3003345,Regulatory,Traffic Signal,Other,White,Black,R10-11b,N,Good,Square,Other,,NO TURN ON RED,0,36,36,,16139,4591,2088,1025061.114,1255062.832
3003352,Regulatory,Traffic Signal,Other,White,Black,R10-11b,N,Good,Square,Other,,NO TURN ON RED,0,36,36,,13712,4596,2082,1021050.767,1258418.97
3003355,Regulatory,,WHT,,,,N,Good,,Aluminum,HIP,nptsos,92,18,12,2024,11648,4599,7298,1021050.767,1258418.97
3003360,Regulatory,,WHT,,,,N,Good,,Aluminum,HIP,nptsos,84,18,12,2024,12437,4600,6705,1021050.767,1258418.97
3003362,Regulatory,,WHT,,,,N,Good,,Aluminum,HIP,nptsos,85,18,12,2027,15928,4602,6011,1018758.772,1256632.243
3003367,Regulatory,,Other,,,,N,Good,,Other,,,0,0,0,,16474,4605,4827,1026731.311,1249903.711
3003369,Regulatory,,WHT,,,,N,Good,,Aluminum,HIP,nptsos,85,18,12,2027,10287,4607,5605,1026731.311,1249903.711
3003385,Regulatory,,WHT,,,,N,Good,,Aluminum,HIP,all way,75,9,18,2024,8922,4615,3362,1017066.607,1250279.379
3003387,Informational,,Other,,,,E,Good,,Other,,101,0,0,0,,14217,4617,1780,1020506.478,1252435.107
3003389,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,nptsos,78,18,12,2018,16424,4618,6730,1018790.115,1256681.524
3003391,School,,Other,,,,S,Good,,Other,,W GREEN ST,0,0,0,,13383,4621,8230,1017864.762,1251547.068
3003392,School,,Other,,,,E,Good,,Other,,S CEDAR ST,0,0,0,,13383,4622,8190,1017864.762,1251547.068
3003396,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,2hr8t5,90,18,12,2018,13737,4624,5277,1025919.983,1255058.489
3003397,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,np2t6,72,18,12,2018,13737,4625,5574,1025919.983,1255058.489
3003402,School,,Other,,,,S,Good,,Other,,W GREEN ST,0,0,0,,9396,4628,8141,1018647.541,1253096.023
3003403,School,,Other,,,,E,Good,,Other,,S BIRCH ST,0,0,0,,9396,4629,8088,1018647.541,1253096.023
3003404,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,nphtc,90,18,12,2012,11942,4631,7451,1018647.541,1253096.023
3003405,Regulatory,Parking,WHT,White,Green,R7-108,S,Good,Rectangle,Aluminum,HIP,2 HOUR PARKING  X:XX AM TO X:XX PM,0,12,18,2012,11942,4630,4269,1018647.541,1253096.023
3003406,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,nphtc,95,18,12,2012,14576,4633,7321,1024398.97,1250340.59
3003407,Regulatory,Parking,WHT,White,Green,R7-108,S,Good,Rectangle,Aluminum,HIP,2 HOUR PARKING  X:XX AM TO X:XX PM,0,12,18,2012,14576,4632,4283,1024398.97,1250340.59
3003408,Regulatory,Traffic Flow,RD,Red,White,R1-1,S,Critical,Octagon,Aluminum,HIP,STOP,0,30,30,2020,11311,4634,3003,1019224.093,1250047.559
3003409,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,nphtc,82,18,12,2012,15963,4635,5426,1020223.749,1247969.06
3003410,Regulatory,Parking,WHT,White,Green,R7-108,S,Good,Rectangle,Aluminum,HIP,2 HOUR PARKING  X:XX AM TO X:XX PM,0,12,18,2012,16995,4636,4291,1017368.727,1250283.557
3003411,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,Between signs,76,6,12,2012,16995,4637,5506,1022470.488,1252453.201
3003412,Regulatory,Parking,WHT,White,Green,R7-108,S,Good,Rectangle,Aluminum,HIP,2 HOUR PARKING  X:XX AM TO X:XX PM,0,12,18,2012,10934,4638,4290,1022470.488,1252453.201
3003413,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,Between signs,67,18,12,2012,10934,4639,6572,1014812.925,1257763.247
3003414,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,nphtc,91,18,12,2012,10934,4640,6388,1014812.925,1257763.247
3003415,Regulatory,Traffic Flow,RD,Red,White,R1-1,S,Good,Octagon,Aluminum,HIP,STOP,0,30,30,2020,11392,4641,2784,1014316.096,1257515.757
3003416,Regulatory,,WHT,,,,N,Good,,Aluminum,HIP,nptsos,80,18,12,2015,13392,4642,5155,1018226.863,1254625.838
3003417,Regulatory,,WHT,,,,N,Critical,,Aluminum,HIP,nptsos,81,18,12,2015,9963,4643,6241,1024166.376,1250126.599
3003420,Regulatory,,WHT,,,,N,Good,,Aluminum,HIP,nptsos,78,18,12,2015,14477,4644,5094,1015342.484,1257641.962
3003421,Regulatory,Traffic Flow,RD,Red,White,R1-1,N,Good,Octagon,Aluminum,HIP,STOP,0,30,30,2027,15491,4645,3303,1019012.69,1256653.401
3003422,Regulatory,,WHT,,,,N,Good,,Aluminum,HIP,nptsos,79,18,12,2015,16777,4646,7102,1018759.979,1250300.558
3003423,Regulatory,,WHT,,,,N,Good,,Aluminum,HIP,nptsos,76,18,12,2015,15435,4647,7441,1013538.55,1256707.734
3003424,Regulatory,Traffic Flow,RD,Red,White,R1-1,N,Good,Octagon,Aluminum,HIP,STOP,0,30,30,2027,16295,4648,2995,1030927.169,1246542.32
3003425,Regulatory,,WHT,,,,N,Good,,Aluminum,HIP,nptsos,89,18,12,2015,9617,4649,5655,1030927.169,1246542.32
3003426,Regulatory,,WHT,,,,N,Good,,Aluminum,HIP,nptsos,86,18,12,2015,10822,4650,6035,1025674.233,1245208.187
3003427,Regulatory,Traffic Flow,RD,Red,White,R1-1,N,Good,Octagon,Aluminum,HIP,STOP,0,30,30,2024,13195,4651,2327,1016046.35,1260059.446
3003428,Regulatory,,WHT,,,,N,Good,,Aluminum,HIP,nptsos,96,18,12,2015,15827,4652,5149,1016046.35,1260059.446
3003429,Regulatory,Traffic Flow,RD,Red,White,R1-1,N,Critical,Octagon,Aluminum,HIP,STOP,0,30,30,2027,9324,4653,3127,1020181.07,1246302.08
3003430,Regulatory,,WHT,,,,SE,Good,,Aluminum,HIP,nphtc,89,18,12,2013,13380,4654,5151,1020181.07,1246302.08
3003431,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,np3-3,71,18,12,2012,13380,4655,6930,1023812.387,1248045.137
3003432,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,nphtc,91,18,12,2012,9837,4656,5051,1024454.898,1242282.807
3003433,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,np3-3,72,18,12,2012,9837,4657,7257,1029986.141,1255342.841
3003434,Regulatory,Traffic Flow,RD,Red,White,R1-1,S,Critical,Octagon,Aluminum,HIP,STOP,0,30,30,2020,10533,4658,2506,1020837.231,1257216.603
3003435,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,nphtc,79,18,12,2017,8985,4659,7334,1020837.231,1257216.603
3003437,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,np3t3,78,18,12,2017,11386,4660,7390,1020837.231,1257216.603
3003439,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,np3t3,84,18,12,2017,10122,4662,5185,1028716.815,1251799.435
3003440,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,nphtc,75,18,12,2017,15688,4664,7280,1026789.659,1251557.914
3003441,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,np3t3,57,18,12,2017,15479,4665,7372,1015486.105,1253581.021
3003443,Regulatory,,Other,,,,W,Good,,Other,,,0,18,12,,12398,4667,5327,1027301.316,1246219.387
3003445,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,np3t3,76,18,12,2017,16237,4668,5316,1027301.316,1246219.387
3003447,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,nphtc,77,18,12,2017,17122,4670,6881,1019880.76,1253732.022
3003448,Regulatory,Traffic Flow,WHT,Red,White,R1-1,W,Critical,Octagon,Aluminum,HIP,STOP,0,30,30,2017,9575,4671,2598,1019880.76,1253732.022
3003454,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,nptsos,87,18,12,2018,13012,4674,5208,1019880.76,1253732.022
3003455,Regulatory,Traffic Flow,WHT,Red,White,R1-1,E,Good,Octagon,Aluminum,HIP,STOP,0,30,30,2018,13989,4676,2593,1019880.76,1253732.022
3003459,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,nptsos,80,18,12,2018,9786,4678,6213,1023149.008,1255110.4
3003460,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,nphtc,90,18,12,2012,11964,4680,5086,1021313.628,1251562.254
3003461,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,np3-3,72,18,12,2012,11964,4681,5345,1022830.135,1247828.285
3003462,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,np3-3,79,18,12,2012,12067,4682,6051,1022830.135,1247828.285
3003463,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,nphtc,91,18,12,2012,13673,4683,5577,1018841.5,1249248.243
3003464,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,np3-3,73,18,12,2012,13673,4684,7197,1020006.985,1247048.207
3003466,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,nphtc,92,18,12,2012,10790,4685,5154,1020006.985,1247048.207
3003467,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,np3-3,74,18,12,2012,10790,4686,6348,1020928.949,1244401.083
3003468,School,,FY,Green,Black,S1-1,S,Good,Pentagon,Aluminum,HIP,SCHOOL,0,36,36,2018,13856,4687,7916,1020928.949,1244401.083
3003469,Warning,Supplemental Information,FY,Yellow,Black,W16-9p,S,Critical,Rectangle,Aluminum,HIP,AHEAD (PLAQUE),0,24,12,2018,13856,4688,8992,1014337.089,1256555.873
3003470,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,np3-3,77,18,12,2012,12794,4689,6243,1014102.211,1256671.524
3003471,School,Speed Regulation,FY,Green,Black,S4-5,S,Critical,Diamond,Aluminum,HIP,REDUCED SCHOOL SPEED LIMIT AHEAD,0,36,36,2018,8611,4690,7995,1014102.211,1256671.524
3003472,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,nphtc,88,18,12,2012,16221,4691,5991,1021316.903,1265708.694
3003473,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,np3-3,70,18,12,2012,16221,4692,7394,1021316.903,1265708.694
3003474,Regulatory,Traffic Flow,RD,Red,White,R1-1,S,Fair,Octagon,Aluminum,HIP,STOP,0,30,30,2020,13317,4693,2323,1017347.388,1251370.44
3003475,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,nphtc,82,18,12,2012,11154,4694,7651,1023356.895,1245913.881
3003476,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,np3-3,63,18,12,2012,11154,4695,6883,1023356.895,1245913.881
3003477,Regulatory,,WHT,,,,S,Fair,,Aluminum,HIP,school speed limit 20 on school days when children,79,48,24,2020,14392,4696,7817,1014027.544,1257404.281
3003480,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,np3-3,91,18,12,2012,12470,4698,5495,1020286.498,1253462.107
3003481,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,nphtc,90,18,12,2012,16791,4700,6614,1016656.707,1256288.033
3003482,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,np3-3,72,18,12,2012,16791,4701,5765,1019241.713,1253753.384
3003483,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,nphtc,82,18,12,2012,9000,4702,5363,1023857.235,1248099.818
3003484,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,np3-3,64,18,12,2012,9000,4703,6895,1023857.235,1248099.818
3003486,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,nphtc,90,18,12,2012,16269,4704,7638,1031702.405,1256578.588
3003487,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,np3-3,72,18,12,2012,16269,4705,4883,1031702.405,1256578.588
3003488,Regulatory,,Other,,,,W,Good,,Other,,,0,0,0,,10814,4706,4858,1015254.55,1257678.813
3003489,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,nphtc,90,18,12,2012,15072,4707,5802,1015254.55,1257678.813
3003490,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,np3-3,72,18,12,2012,15072,4708,6144,1017269.14,1257049.754
3003493,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,nphtc,98,18,12,2018,11443,4709,7186,1026774.409,1250876.424
3003494,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,np2t6,80,18,12,2018,11443,4710,6253,1016778.23,1249691.593
3003496,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,nphtc,84,18,12,2018,11824,4713,5286,1016289.212,1253680.567
3003497,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,np2t6,67,18,12,2018,11824,4714,6971,1016289.212,1253680.567
3003499,School,,Other,,,,E,Good,,Other,,S MCCULLOUGH ST,0,0,0,,17094,4716,8168,1016289.212,1253680.567
3003500,School,,Other,,,,S,Good,,Other,,W GREEN ST,0,0,0,,17094,4717,8240,1017951.542,1256732.379
3003501,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,nphtc,97,18,12,2018,15312,4718,5542,1017951.542,1256732.379
3003502,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,np2t6,80,18,12,2018,15312,4719,7495,1021834.178,1252719.037
3003505,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,np2t6,82,18,12,2018,14400,4721,5459,1014050.379,1265935.112
3003508,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,nptsos,80,18,12,2017,10508,4724,6471,1014050.379,1265935.112
3003510,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,nptsos,78,18,12,2017,11007,4726,7527,1019124.765,1253759.139
3003514,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,nptsos,80,18,12,2017,11035,4730,6942,1019124.765,1253759.139
3003516,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,nptsos,80,18,12,2017,15575,4732,7648,1016998.54,1255139.864
3003518,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,nptsos,81,18,12,2017,16102,4734,6351,1013575.839,1257204.313
3003522,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,nptsos,79,18,12,2017,11360,4738,5776,1014329.464,1257178.606
3003524,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,nptsos,78,18,12,2017,15117,4740,4899,1015313.219,1263713.932
3003527,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,nptsos,80,18,12,2017,16076,4743,5709,1016630.001,1257318.63
3003529,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,nptsos,74,18,12,2017,8775,4745,6538,1027301.496,1249991.03
3003531,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,nptsos,88,18,12,2018,15294,4747,7306,1027301.496,1249991.03
3003533,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,nptsos,85,18,12,2018,11815,4749,7151,1020892.872,1255492.482
3003535,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,nptsos,85,18,12,2018,13644,4751,6480,1030511.14,1255911.264
3003537,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,nptsos,86,18,12,2018,10970,4753,6785,1030511.14,1255911.264
3003538,Regulatory,Traffic Flow,WHT,Red,White,R1-1,E,Critical,Octagon,Aluminum,HIP,STOP,0,30,30,2018,15839,4755,3120,1019534.237,1254636.474
3003541,School,,Other,,,,E,Good,,Other,,S COLER AV,0,0,0,,16356,4757,8283,1019534.237,1254636.474
3003542,School,,Other,,,,S,Good,,Other,,W HIGH ST,0,0,0,,16356,4758,8093,1014361.811,1257466.554
3003544,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,nptsos,79,18,12,2018,9869,4759,7086,1014361.811,1257466.554
3003546,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,nptsos,80,18,12,2018,12143,4762,6694,1015372.461,1257318.318
3003547,Regulatory,Traffic Flow,WHT,Red,White,R1-1,E,Fair,Octagon,Aluminum,HIP,STOP,0,30,30,2018,12604,4763,2884,1014365.119,1256640.603
3003548,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,nphtc,77,18,12,2017,10957,4764,7288,1021779.863,1260403.862
3003550,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,np3t3,82,18,12,2017,11908,4765,6174,1021779.863,1260403.862
3003552,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,np3t3,85,18,12,2017,16624,4767,7135,1016350.432,1254239.946
3003554,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,np3t3,84,18,12,2017,13990,4769,6552,1020143.059,1255735.336
3003555,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,nphtc,78,18,12,2017,11057,4771,6912,1020845.732,1250621.456
3003561,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,np3t3,85,18,12,2017,8651,4773,7054,1016636.126,1251458.01
3003563,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,np3t3,84,18,12,2017,9630,4775,5784,1017538.322,1251146.729
3003564,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,nphtc,79,18,12,2017,10642,4777,7270,1017538.322,1251146.729
3003565,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,nphtc,77,18,12,2017,14612,4778,6227,1028242.207,1250179.658
3003567,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,np3t3,83,18,12,2017,11620,4779,7418,1025541.066,1251795.9
3003569,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,np3t3,84,18,12,2017,12188,4781,6772,1025541.066,1251795.9
3003570,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,nphtc,78,18,12,2017,10095,4783,6078,1022473.784,1252458.27
3003572,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,nphtc,76,18,12,2017,13607,4785,6600,1026115.475,1255115.584
3003574,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,np3t3,82,18,12,2017,11635,4786,4929,1026115.475,1255115.584
